danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,track.name,user
0.668,0.621,0,-9.02,1,0.087,0.319,1.93e-6,0.0796,0.3,99.911,4tJlOZSSg7xT8UMqAwiZtK,277152,4,Monsoon,Erica
0.505,0.22,1,-14.513,0,0.15,0.938,0.00351,0.103,0.228,96.645,0OTpz9cTT3BUCilO5XTs7c,193000,5,Do You Go Up,Erica
0.73,0.41,9,-8.345,1,0.0422,0.448,0.00748,0.613,0.166,111.975,4sOlKj8VgiCtlS3hOj6dBS,224787,3,Half About Being a Woman,Erica
0.672,0.655,6,-9.768,0,0.469,0.571,0,0.188,0.906,113.74,3cFqaY74NyS6rcitujSx2g,218627,5,Forever (feat. Joseph Chilliams & Ravyn Lenae),Erica
0.686,0.45,9,-6.848,1,0.102,0.252,9.7e-5,0.101,0.23,129.761,0RCpze7hmowZIGUJs9Dm7w,136760,4,Marceline,Erica
0.709,0.496,1,-10.528,0,0.0417,0.581,0.195,0.151,0.469,78.477,2N4idqj9TT3HnH2OFT9j0v,181587,4,Still Beating,Erica
0.611,0.454,0,-7.436,0,0.201,0.469,1.52e-6,0.189,0.444,93.004,1h2LHhmyAXi8tPNLi806JA,311000,4,"Shadow Man (feat. Phoelix, Smino & Saba)",Erica
0.693,0.426,8,-12.476,1,0.302,0.675,1.03e-5,0.115,0.477,144.796,2fl0B0OaXjWbjHCQFx2O8W,290316,4,Summer Friends (feat. Jeremih & Francis & The Lights),Erica
0.404,0.469,7,-6.969,1,0.0266,0.769,0.368,0.206,0.241,77.837,3N3edAXWvJAnnfScaQPAAC,271000,4,Who do you love,Erica
0.772,0.51,3,-10.667,1,0.0338,0.406,6e-4,0.0931,0.827,130.017,5B8dkeQm409tI4T4shfpns,209685,4,Hey Joe,Erica
0.736,0.665,1,-9.214,0,0.165,0.269,0.00125,0.162,0.882,95.923,3GHzLV34LAz2e4scBN5V0W,213193,4,Blue Magic (Waikiki),Erica
0.59,0.614,6,-3.672,0,0.153,0.0172,1.49e-5,0.356,0.828,108.838,34Fdddq75mSgLGIRv8ENa3,188434,4,Times We Had,Erica
0.517,0.66,5,-6.175,0,0.0315,3.4e-5,0.252,0.571,0.0701,90.007,00GYNdeBpo0QtByS8MIi9q,235861,4,Meridian,Erica
0.429,0.457,11,-14,0,0.0834,0.522,0.348,0.105,0.207,97.044,3nAeCnfPmQtUaLkcJ4Y48q,286206,4,Warm,Erica
0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,12GEpg2XOPyqk03JZEZnJs,220781,4,It Ain’t Me (with Selena Gomez),Erica
0.565,0.782,8,-6.413,1,0.0506,0.0577,4.16e-5,0.0757,0.4,140.004,2habSXqcJGExM6JJyskY7O,231906,4,Malibu,Erica
0.61,0.61,7,-7.071,1,0.0337,0.0117,0,0.134,0.442,82.523,3lwcrfL6LfZ1p9ZU8KRx4n,240560,4,Birmingham,Erica
0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,6PGoSes0D9eUDeeAafB2As,213400,4,LOVE. FEAT. ZACARI.,Both
0.524,0.982,2,-3.597,1,0.0452,0.00131,0.453,0.33,0.39,155.028,5FtPuqpCjMjkQ6hTg5rkhZ,222560,4,Video Games - Jakwob and Etherwood Remix,Erica
0.673,0.614,10,-10.145,0,0.0561,0.483,0.854,0.118,0.592,122.977,1nLShQNGIubfH3o5LJcBVL,266784,4,Take Us To The Grave,Erica
0.818,0.381,8,-8.241,0,0.153,0.067,0.0267,0.0961,0.0507,137.093,0hRYdaKG1LD7rYcFOV3Amz,187508,4,Down in Flames,Erica
0.559,0.38,11,-13.073,1,0.128,0.63,0.0551,0.0989,0.128,182.063,6pl36nfYAnXSJX64InbdPr,232542,4,Got Me,Erica
0.751,0.528,11,-9.582,1,0.0865,0.769,4.9e-6,0.0782,0.326,126.013,01qIefOW1UdSDS1mHoSZ3x,206635,4,Slacks,Erica
0.262,0.483,1,-9.5,1,0.052,0.205,0.519,0.353,0.0673,76.028,2EG0Iu3kIshCOdnA01a8pb,275599,4,Lanikai,Erica
0.254,0.353,9,-10.466,1,0.0433,0.948,0.00158,0.105,0.338,79.608,51HjX1fKoPEebknd2Sas3f,285947,4,Gwan,Erica
0.801,0.58,10,-7.311,1,0.1,0.289,0,0.153,0.777,126.062,5WkPWduQVV8fh7pppm1fqg,213400,4,LOVE. FEAT. ZACARI.,Erica
0.557,0.322,2,-10.011,1,0.0272,0.267,0.296,0.0879,0.18,74.991,4vjRQMl70qZLDGYwIv716N,264008,4,Penny Sweets,Erica
0.541,0.472,3,-10.383,0,0.0771,0.0287,4.74e-4,0.232,0.397,79.912,5Vicv0OcmkZvxOPAXEXRn2,261500,4,Fireworks,Erica
0.696,0.544,8,-6.419,1,0.0335,0.372,0.00438,0.104,0.418,101.974,1BRwuvjhkgezmv1gcI6lT6,210613,4,Die Young,Erica
0.298,0.52,2,-7.297,0,0.0303,0.265,0,0.165,0.223,74.131,0XMzFZgFvEqH2nEa3iwNUD,324267,4,Shadowboxer,Erica
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-6,0.254,0.511,104.066,6gpcs5eMhJwax4mIfKDYQk,230813,4,Slide (feat. Frank Ocean & Migos),Erica
0.869,0.624,11,-6.667,0,0.0844,0.0654,8.3e-5,0.172,0.763,98.015,01ZEhzcrkUgtTBRjY3GKfC,181799,4,I'm Good,Erica
0.425,0.229,2,-12.11,1,0.0332,0.928,1.85e-4,0.121,0.297,94.505,4WXIT2SsODNntoxR8EIw6d,285144,4,Olivia (Bonus Track),Erica
0.344,0.0993,6,-16.071,1,0.036,0.953,0.0119,0.114,0.0446,154.823,5Y5dDeOUlPdSbwnaza8Dvi,262096,4,I'm on Fire,Erica
0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-6,0.0585,0.538,78.388,2w1N1jR7L9HsIoLekqsYf2,180907,4,Broken Halos,Erica
0.653,0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.085,6rPO02ozF3bM7NnOV4h6s2,228827,4,Despacito - Remix,Erica
0.638,0.795,3,-7.299,1,0.0744,0.00938,0.178,0.0994,0.569,118.005,1DzdUMhDEkZZJviJFcZ52G,402123,4,Blue Jeans - Kris Menace Remix,Erica
0.644,0.643,6,-7.241,1,0.0275,0.141,1.3e-6,0.101,0.606,99.967,43xanDcfSBWuURZCWbItzf,214987,4,Dime Store Cowgirl,Erica
0.746,0.846,9,-2.432,1,0.048,0.0485,0,0.195,0.403,114.955,3R6dPfF2yBO8mHySW1XDAa,174933,4,Solo Dance,Erica
0.495,0.474,7,-17.626,1,0.0307,0.472,0.349,0.0872,0.145,136.015,2iSXTz3rQpoh70pHhLIpzS,162721,4,Sleep When We're Dead,Erica
0.665,0.615,2,-6.301,1,0.131,0.4,1.38e-6,0.199,0.682,79.971,4WgxzvT0KL40cEIKe8ep5Q,208000,4,Hai visto mai,Erica
0.447,0.274,2,-13.839,1,0.0299,0.88,0.167,0.112,0.0788,136.059,1PqElWeadx09pTagRLPphK,284013,3,Birds,Erica
0.629,0.492,6,-7.7,0,0.0968,0.049,0,0.107,0.426,139.417,3DAQWIPCCpmPDrb02wFrxb,238000,4,Grave Digger,Erica
0.574,0.412,1,-9.202,1,0.0361,0.676,1.18e-5,0.268,0.486,122.834,5kPqDA32rB83BNM5Jmddzv,234964,4,Midnight Oil,Erica
0.649,0.489,1,-7.937,0,0.0876,0.386,0,0.104,0.282,148.004,5dH23XlGehJz1M2a6daKUX,212524,4,Wasted My Love,Erica
0.791,0.428,1,-8.179,0,0.257,0.161,0.00481,0.107,0.565,76.004,5ZWtVgwqoyNssBzo4z1H6h,198947,4,Just Call,Erica
0.8,0.647,0,-6.226,1,0.0385,0.102,0.00222,0.125,0.722,117.972,3heylvEAO0CnUMRqsh6G8Z,199347,4,The Boys (2017 Mix),Erica
0.781,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011,7y6c07pgjZvtHI9kuMVqk1,250337,4,Get It Together,Erica
0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.56,136.024,02M6vucOvmRfMxTXDUwRXu,213507,4,7/11,Both
0.735,0.457,5,-10.825,1,0.0298,0.0496,0,0.146,0.623,111.003,5pDrHGMPYS6gCsvTB9CX0D,229018,4,Lousy Connection,Erica
0.423,0.542,6,-8.485,1,0.157,0.78,0,0.349,0.492,92.62,4tsnZDMIMxEYDVbhPKKTwW,241129,4,The Ballad,Erica
0.52,0.345,7,-11.509,1,0.0289,0.784,0.00252,0.323,0.392,155.931,1H4Q8gsNSJLviiLfOY2JVy,219880,4,Lil Dead Eye-d,Erica
0.598,0.662,0,-4.819,1,0.0429,0.321,0,0.106,0.504,118.843,3JW0ujelrUB3QwgXl9ev9X,207480,4,Million Reasons - KVR Remix,Erica
0.683,0.325,1,-13.409,0,0.205,0.848,8.81e-5,0.0951,0.357,155.132,6ZIjMS6NfXUbOFnumEAAeM,204391,4,Do You Go Up - Kidswaste Remix,Erica
0.876,0.564,0,-8.904,1,0.0365,0.138,0.521,0.102,0.741,110.962,7bqirkzoUJHi16RBEcQiv9,307027,4,Dancing on My Own,Erica
0.65,0.674,4,-7.286,1,0.419,0.148,1.71e-6,0.73,0.474,89.996,5rfvovWBd35hYqk6rWLIrr,231601,4,Summer,Erica
0.607,0.142,7,-23.455,1,0.0382,0.843,1.97e-4,0.121,0.305,118.867,4K1imZQQ0yKtJ40vGmUajS,220400,4,Girl from the North Country,Erica
0.741,0.733,10,-4.818,1,0.0458,0.413,0,0.394,0.538,96.044,6wIuXffmapTD8RQgo2sFdL,190347,4,Not Above Love,Erica
0.67,0.737,9,-6.794,1,0.0434,0.223,0,0.325,0.754,92.983,6aNwDe5YH5YUPlpHkku52w,182400,4,Sunshine & Whiskey,Erica
0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-6,0.095,0.61,90.987,1yEwEiTpsaPhQi9lb5EVV4,203173,4,Knee Deep (feat. Jimmy Buffett),Erica
0.444,0.564,6,-4.836,0,0.0312,0.824,0,0.0953,0.752,78.772,2k3Wyq6QP81TQLzk0fu9WH,133653,4,Hope,Erica
0.658,0.575,1,-11.493,1,0.0332,0.677,0.253,0.0985,0.832,149.274,1Cf943IKq0bhdBv4VfdOcd,221653,4,My Old Man,Erica
0.638,0.632,9,-7.589,1,0.029,9.04e-4,0.0406,0.115,0.349,114.992,3AAdbLZWOptsP8ViSj71RD,306532,4,Realiti,Erica
0.423,0.298,3,-9.719,1,0.0412,0.881,1.73e-5,0.104,0.172,123.192,4JAMbH9Pf8xU8Y3OS9OO43,472947,3,Fine,Erica
0.416,0.823,11,-5.862,0,0.0385,0.031,0.0269,0.117,0.507,162.952,2nA6izOk4EshmgCLTs6LFs,279827,4,Go Pack Your Suitcase,Erica
0.352,0.425,9,-9.797,1,0.0388,0.632,0.00677,0.167,0.111,88.165,7iI5UbldKfxHjPbMgVwxfc,209949,4,Murmurs,Erica
0.37,0.6,7,-4.447,1,0.0465,0.0387,0,0.127,0.0388,76.189,6ldXN7TrRtHJriSLBaQxSx,214747,4,Mr. Watson,Both
0.596,0.475,4,-8.64,0,0.0358,0.658,0.00523,0.0956,0.0574,144.951,3CNMpj3ow5t4JhpC4uop0w,296267,4,Ocean Eyes - Astronomyy Remix,Erica
0.552,0.669,0,-5.237,1,0.0295,0.246,8.1e-4,0.0684,0.338,155.972,2BL0OrWVgMzEUFdTbfRf0W,219441,4,"yea, babe, no way",Erica
0.612,0.146,0,-14.351,1,0.0346,0.913,0.0124,0.324,0.306,95.578,4HGicKFJkqZ2s8K2ubUHA6,175280,4,Always On My Mind,Erica
0.631,0.465,5,-11.101,0,0.0374,0.221,0.0289,0.0999,0.418,76.026,1nLaEy1i5XgSoWtLiAlpJ3,234404,4,Saturn Returns,Erica
0.601,0.297,2,-13.82,1,0.0267,0.566,0.873,0.0792,0.169,89.995,7zkTuVwa3E8F06sUmwQe7x,293333,4,Crave,Erica
0.67,0.652,10,-6.565,1,0.0454,0.456,0.816,0.0953,0.057,174.049,7thpkmYQjsmilZSddZQZOg,233793,4,Wen Uuu,Erica
0.598,0.0833,0,-14.861,1,0.0566,0.9,3.81e-4,0.114,0.453,108.199,1dbQNSAXlOEtngcIZAOfPO,135973,4,Buddy,Erica
0.645,0.264,0,-10.075,1,0.0266,0.497,0.064,0.113,0.221,76.025,2FFYeeIB7Vxj5qL8xr7Kd6,219973,4,Coloring,Erica
0.592,0.403,0,-8.768,0,0.414,0.62,0,0.54,0.391,105.169,1eQBEelI2NCy7AUTerX0KS,320680,4,Ultralight Beam,Erica
0.674,0.752,11,-4.073,1,0.333,0.552,0,0.787,0.236,145.076,1Wsbr1d2BouNGk2q92mIj7,130293,4,Pt. 2,Erica
0.465,0.735,6,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935,19a3JfW8BQwqHWUMbcqSx8,196040,4,Famous,Erica
0.655,0.179,11,-6.903,1,0.0722,0.976,0,0.105,0.758,140.687,20r94xA0bsYNLtYSiOE6r3,38333,4,Frank's Track,Erica
0.788,0.409,9,-11.917,1,0.881,0.982,2.03e-4,0.11,0.925,72.623,1ZnA4VYOlYIShuGt60LmCs,56560,4,Siiiiiiiiilver Surffffeeeeer Intermission,Erica
0.823,0.813,7,-6.71,1,0.288,0.0359,0,0.0886,0.373,95.012,2CHmgtK8OCL28WtIK96u4N,323303,4,30 Hours,Erica
0.508,0.921,5,-1.644,1,0.303,0.246,0,0.221,0.681,93.058,0zLClc0emc6qUeV1p5nc99,374413,4,No More Parties In LA,Erica
0.461,0.772,2,-3.98,0,0.375,0.282,0,0.178,0.414,167.018,1o0kWPueYo94LIjPYOE5Nf,372113,4,Saint Pablo,Erica
0.724,0.573,7,-4.113,1,0.0549,0.118,0,0.538,0.438,113.088,4KW1lqgSr8TKrvBII0Brf8,135920,4,Father Stretch My Hands Pt. 1,Erica
0.811,0.566,8,-6.033,0,0.517,0.563,0,0.104,0.169,100.224,49fT6owWuknekShh9utsjv,147240,4,Feedback,Erica
0.603,0.593,7,-4.685,1,0.109,0.706,0,0.121,0.523,101.956,36o4taPyOdnOMf01ERmn9a,131773,4,Low Lights,Erica
0.547,0.626,2,-6.244,1,0.208,0.00572,0,0.313,0.346,101.971,4qYLPta5HZ36idWiXtqh7B,199867,4,Highlights,Erica
0.564,0.537,9,-8.381,0,0.095,0.0449,0,0.0907,0.459,126.036,6wfzokDylbrJzrJcpnBkcy,123387,4,Freestyle 4,Erica
0.756,0.374,5,-7.966,1,0.741,0.594,0,0.217,0.966,80.326,5CGS4UovzA7ftCJkLVXQju,44827,4,I Love Kanye,Erica
0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33e-6,0.339,0.0681,96.091,3nAq2hCr1oWsIU54tS98pL,181573,4,Waves,Erica
0.527,0.415,5,-7.184,1,0.131,0.329,0,0.195,0.12,125.357,30Zcjs7pgEkmJA1lEbGSWT,236120,4,FML,Erica
0.441,0.744,6,-6.248,0,0.476,0.262,3.82e-4,0.138,0.124,81.396,66Q3fAmSX5eHamgbKa9alP,251573,4,Real Friends,Erica
0.395,0.392,1,-8.034,1,0.0925,0.219,0.00173,0.134,0.103,155.856,432hUIl3ISDeytYW5XBQ5h,301587,4,Wolves,Erica
0.777,0.662,1,-3.761,0,0.143,0.0518,0,0.168,0.4,142.059,3MnbXlC1N7GdS9M8HzA6no,200733,4,Facts (Charlie Heat Version),Erica
0.752,0.765,9,-5.805,0,0.0908,0.118,0,0.31,0.309,105.998,3cCxoOgfi6hgt8MNteuiiD,193748,4,Fade,Erica
0.49,0.848,9,-5.05,1,0.0645,4.3e-4,8.49e-6,0.0665,0.698,175.998,2fmCA13dwQQOGBIbIOWRiJ,196520,4,LA Devotee,Erica
0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,2DgdHcjWmO3qd50RzuBLgZ,208707,4,House of Memories,Erica
0.543,0.75,2,-7.071,0,0.0282,0.0682,0.0166,0.125,0.758,88.107,178OI1A3qjROeFeh8lmNwW,222413,4,Traveller,Erica
0.559,0.301,9,-9.066,1,0.0297,0.055,0.00979,0.101,0.177,116.123,5j4hSQH0KaAc8f6cimnXIT,244333,3,Fire Away,Erica
0.642,0.762,6,-7.411,1,0.0296,0.00967,5.72e-5,0.182,0.605,113.038,5jROdl6MhcmP3O7h2sVgtw,253200,4,Parachute,Erica
0.592,0.0562,2,-14.344,1,0.0599,0.919,6.22e-6,0.111,0.266,127.005,5aDK0TurEtiedVdT0a6k9a,236333,4,Whiskey And You,Erica
0.685,0.311,4,-11.399,1,0.0287,0.697,8.47e-6,0.114,0.392,135.022,1ITSr1tMba4sXhQQsm7VkB,277560,3,More Of You,Erica
0.471,0.536,0,-9.678,1,0.0251,0.256,0.00113,0.0994,0.41,147.506,5Vt2oXZbkQgFWH1Tih1okV,256680,4,When The Stars Come Out,Erica
0.499,0.0513,4,-17.501,1,0.034,0.808,1.48e-6,0.0754,0.318,131.93,21aD24K6JOf0F0qx6HJ0dy,249707,4,Daddy Doesn't Pray Anymore,Erica
0.569,0.571,2,-8.393,1,0.0311,0.146,0.0304,0.155,0.635,121.698,0DBYW9lHjTTz55gIt63IB9,277067,4,Might As Well Get Stoned,Erica
0.564,0.435,0,-9.387,1,0.0368,0.496,5.01e-6,0.0861,0.332,143.713,6uENbhewy5FL4lQ0gRZWzD,289093,4,Was It 26,Erica
0.547,0.372,5,-10.638,1,0.0294,0.0788,0.014,0.164,0.25,124.984,4TXPkmCU3BsRpidTQjOp9a,367493,3,The Devil Named Music,Erica
0.568,0.329,9,-10.638,0,0.0297,0.27,0.00644,0.718,0.412,89.682,0V6JZbCVSePUhqNdg7i68m,240293,3,Sometimes I Cry,Erica
0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-6,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4,Starboy,Erica
0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-5,0.259,0.218,77.525,4F7A0DXBrmUAkp32uenhZt,249213,4,Party Monster,Erica
0.706,0.505,8,-6.923,1,0.193,0.142,0,0.164,0.388,160.053,37F0uwRSrdzkBiuj0D5UHI,218880,4,Reminder,Erica
0.738,0.885,9,-5.547,0,0.206,0.0133,0,0.0821,0.752,112.878,36YCdzT57us0LhDmCYtrNE,232880,4,Rockin’,Erica
0.664,0.771,0,-5.779,1,0.0533,0.0155,9.6e-6,0.46,0.763,109.945,00NAQYOP4AmWR549nnYJZu,265600,4,Secrets,Erica
0.624,0.424,1,-8.237,1,0.24,0.286,0,0.173,0.584,76.671,1oGdVdYjeQvojGKDddxLQQ,206013,4,True Colors,Erica
0.638,0.474,5,-12.7,0,0.124,0.351,0.191,0.105,0.441,179.771,4EDijkJdHBZZ0GwJ12iTAj,111640,4,Stargirl Interlude,Erica
0.542,0.72,1,-5.136,0,0.0628,0.147,0,0.348,0.623,149.828,4h90qkbnW1Qq6pBhoPvwko,231360,4,Sidewalks,Erica
0.772,0.504,6,-8.219,0,0.0761,0.129,0,0.125,0.244,140.035,4mU5iXHeLgbR94siF7p1sY,237573,4,Six Feet Under,Erica
0.711,0.807,7,-5.052,0,0.0608,0.052,0,0.214,0.698,116.971,27BgDmciSjoxTG0almHTpZ,223293,4,Love To Lay,Erica
0.853,0.663,7,-6.955,0,0.0755,0.0431,8.71e-6,0.0891,0.864,113.998,0ifooM33X1iBxVYyOkSbXW,220173,4,A Lonely Night,Erica
0.671,0.428,4,-7.052,0,0.124,0.688,1.82e-4,0.119,0.362,148.04,6pDVjCUA3B1vg9waKutAsv,197653,4,Attention,Erica
0.537,0.587,7,-7.486,0,0.0771,0.0275,0,0.0961,0.365,149.748,15k2nBQJ0teDmPZHrOXL2N,221920,4,Ordinary Life,Erica
0.575,0.634,1,-8.1,1,0.068,0.0646,0,0.0878,0.191,109.825,57qiTKh8bVX0VtfUNTQqhw,198653,4,Nothing Without You,Erica
0.467,0.417,8,-10.614,0,0.074,0.421,2.02e-4,0.102,0.171,120.021,0NWqNXBJTpXbkI5rPWNy3p,321027,4,All I Know,Erica
0.582,0.525,1,-7.163,0,0.0627,0.111,0,0.134,0.51,133.249,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,Die For You,Erica
0.773,0.819,0,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987,3dhjNA0jGA8vHBQ1VdD6vV,269187,4,I Feel It Coming,Erica
0.418,0.546,0,-9.057,0,0.238,0.227,0,0.229,0.294,160.152,0TiC3GtlMCskf2hIUIBcDV,208813,4,Crew Love,Erica
0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,2z3htsNRuhDN923ITatc56,347227,5,Marvins Room,Erica
0.684,0.486,1,-10.155,1,0.132,0.00268,1.48e-4,0.157,0.355,131.913,0pN1Ld0Fr9DTUaCGbKRvlF,219893,4,Make Me Proud,Erica
0.441,0.403,2,-11.18,0,0.147,0.255,1.27e-5,0.13,0.158,139.92,03TsSYvCy8hxdThRdiCP74,434960,4,Cameras / Good Ones Go Interlude - Medley,Erica
0.397,0.172,6,-15.698,0,0.0445,0.841,6.78e-5,0.108,0.123,101.275,06UZYUYbMqpaawLgoKwSw9,265120,4,Doing It Wrong,Erica
0.567,0.309,8,-14.254,1,0.385,0.166,0,0.12,0.509,65.041,29rK5iNto6z2Qd78YgWb8B,321080,4,The Real Her,Erica
0.495,0.351,3,-14.669,0,0.34,0.485,0,0.0967,0.271,134.369,0bsDJFV8d8kiPxD8xsxdzp,301960,4,Look What You've Done,Erica
0.444,0.627,7,-8.744,0,0.252,0.123,0,0.0795,0.359,98.21,0rSVWYKiBkirydeEyFevAn,206627,3,HYFR (Hell Ya Fucking Right),Erica
0.489,0.57,1,-10.291,1,0.306,0.759,2.1e-6,0.179,0.584,185.516,749SJvmRHD43wFUnBtUJ36,272573,4,Over My Dead Body,Erica
0.566,0.465,2,-11.714,1,0.235,0.0555,0,0.567,0.177,143.015,6k7b4mcxLP5HPo6hNoXoM6,224720,4,Shot For Me,Erica
0.636,0.566,6,-7.16,0,0.106,0.365,3.53e-4,0.0917,0.425,151.894,7kfTqGMzIHFWeBeOJALzRf,235987,4,Headlines,Erica
0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-5,0.0888,0.299,121.845,4wTMBYRE6xVTIUQ6fEudsJ,277387,4,Take Care,Erica
0.487,0.712,8,-7.323,1,0.27,5.2e-5,0,0.198,0.397,156.209,5bUwUQKGNnTE20kb3MTqHD,212613,4,Under Ground Kings,Erica
0.386,0.488,1,-7.303,0,0.422,0.00171,0,0.64,0.217,193.397,4WmcBHCMydSBMNr34yRI6W,247947,4,We'll Be Fine,Erica
0.417,0.887,5,-5.551,0,0.367,0.0786,0,0.834,0.303,167.579,3XzR2MH55r1E4MsbUnbSYH,307640,4,Lord Knows,Erica
0.446,0.239,1,-15.327,1,0.0876,0.574,7.76e-5,0.12,0.31,104.675,4xKp0mZ2hY6eS0ii55KgKR,237733,4,Practice,Erica
0.556,0.702,0,-10.079,0,0.205,0.517,0,0.342,0.793,155.948,43gbLfqBpR28HGXpnueYIe,351013,4,The Ride,Erica
0.582,0.563,1,-9.314,1,0.0388,0.228,3.43e-4,0.0714,0.31,99.986,6vkGrjJyFJOSAD9oH3ICRZ,223200,4,Wolf,Erica
0.74,0.661,6,-7.656,1,0.126,0.687,0.00064899999999999995,0.224,0.439,100.977,18rxSlpAxqHHWamSpBvtvt,228427,4,Trying Not to Love You,Erica
0.381,0.379,5,-8.351,1,0.0353,0.536,0.0322,0.0999,0.0629,95.501,2oqVzUJAc68GYOObAHbN5o,224512,1,People Say,Erica
0.548,0.373,9,-5.755,1,0.0285,0.754,1.34e-4,0.362,0.243,96.034,5lLGyaI3Y6wBU0Ao3DvKSK,238456,3,Don't You Wait,Erica
0.43,0.867,8,-4.869,1,0.0384,0.0271,3.07e-6,0.106,0.571,74.988,6HfVKTa0AA4k49FqXtxd3S,242417,4,Man on the Moon,Erica
0.646,0.608,2,-9.281,1,0.0292,0.61,0.0127,0.13,0.597,121.101,4uNgud83p5N4nVoT97JDle,218147,4,Hard Drugs,Erica
0.445,0.223,0,-10.09,1,0.0306,0.639,0.00276,0.0793,0.0883,112.19,7bVjkJaYr50Gic9k7TM46l,222840,5,Talking About Love To A Cigarette,Erica
0.602,0.466,5,-11.393,1,0.108,0.584,6.51e-4,0.0964,0.0351,96.304,6fitB3zIBx8UybcuZg2ADv,282173,4,Walden Pond,Erica
0.763,0.502,5,-7.652,1,0.0287,0.0457,3.49e-4,0.117,0.672,115.986,4T9ngNChaf09Id0DYhVVDp,216424,4,Oh So Protective One,Erica
0.595,0.34,7,-11.101,1,0.0289,0.325,0.00511,0.165,0.0966,86.992,1VFVApGxqy7lOL3iWESELv,261091,4,Night 52,Erica
0.748,0.446,5,-7.771,1,0.0304,0.733,2.83e-6,0.107,0.579,98.076,3tjnCI2F64MOrRzi3NgXCA,251256,3,Sexy Weekend,Erica
0.397,0.504,3,-12.048,1,0.0335,0.843,0.00118,0.113,0.447,126.201,2aA5vlRwUbyE0K3l0AFLCL,278130,4,Mountain Man - Audiotree Live Version,Erica
0.621,0.851,7,-5.558,1,0.134,0.0202,1.45e-5,0.887,0.449,90.94,7tTElNyvXsfFcxDXIiH5cm,385413,4,Daddy Lessons (feat. The Chicks),Erica
0.742,0.522,3,-8.759,1,0.0321,0.248,1.99e-4,0.101,0.776,89.473,5aQmMmZmDIpgmLWyQ7sBR0,198436,4,Tween Love,Erica
0.466,0.496,1,-6.606,1,0.0302,0.626,6.22e-6,0.117,0.352,74.747,0QQIhT6PtJ5glyn4HKNKQ6,269893,4,All the Pretty Girls,Erica
0.523,0.0906,2,-18.089,1,0.0394,0.974,0,0.301,0.569,86.178,0TBTdHyA8EERqhT5UkwvDB,162560,4,Good Times,Erica
0.715,0.78,2,-6.688,1,0.0327,0.0109,0.0017,0.119,0.838,115.897,5NLUcVnVHfnkt4uUexWdIH,246600,4,So Much to Say,Erica
0.444,0.583,7,-8.121,1,0.0259,0.5,0.15,0.105,0.258,97.492,5EjZXJ4nVpw7uI6eso1SFS,231867,4,Where Are You Going,Erica
0.198,0.4,11,-14.947,0,0.0723,0.578,0.728,0.171,0.242,174.99,2SVxpHVwxKkqhWCvlz7g80,368600,3,Dream Cave,Erica
0.707,0.65,5,-7.089,1,0.0642,0.501,0.0993,0.0977,0.337,97.035,6VfXNOdyZnmUeS222byTXX,190324,4,Where Did I Go?,Erica
0.73,0.403,4,-10.146,1,0.0483,0.718,0.00242,0.0985,0.502,124.901,70rOXPlQGVjEkboInw5EBk,229227,4,She Burns,Erica
0.661,0.341,8,-11.175,1,0.0284,0.843,1.33e-5,0.109,0.497,77.066,5fycgeqNtxhYXefDoTIgOf,186907,4,Beautiful,Erica
0.325,0.8,1,-3.891,1,0.0344,0.00589,3.73e-4,0.0604,0.313,104.984,7cSX4wnBuNLY28CqqUMqGM,224038,4,Edge of Town,Erica
0.643,0.169,10,-12.156,1,0.0288,0.881,5.24e-5,0.101,0.525,91.708,5uA2Ac3qiLRf7Pb8HQm03F,169933,4,The Body Electric,Erica
0.534,0.666,9,-9.471,1,0.0335,0.0143,0.0615,0.113,0.59,87.401,4WRRCuJYRq7gUKiupxVH9W,244147,4,Nobody To Blame,Erica
0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,3fqwjXwUGN6vbzIwvyFMhx,293293,4,Tennessee Whiskey,Erica
0.819,0.898,8,-3.706,0,0.0432,0.634,0,0.276,0.968,107.53,5KaQHZqbURQDTIl2DSnj2F,224600,4,Grown Man,Erica
